,HVPI,IP_Verarbeitendes_Gew,IP_Nahrungs_Genuss,IP_Textil_Leder,IP_Holz_Papier_Druck,IP_Mineraloel,IP_Chemie,IP_Pharma,IP_Metall_Grundstoffe,IP_Metallerzeugnisse,IP_DV_Elektronik,IP_Elektrisch,IP_Maschinenbau,IP_Kfz,IP_Sonstiger_Fahrzeug,IP_Energie,BS_Konjunkturklima,BS_Produktionserwart,BS_Produktionstendenz,BS_Absatzpreise,BS_Auftragsbestand,PPI_Gesamt,PPI_Konsumgueter,PPI_Vorleistungen,ALQ_Gesamt,ALQ_Maenner,ALQ_Frauen,ALQ_Kern_Ges,ALQ_Kern_M,ALQ_Kern_F,LCI_Lohnkosten_BN,LCI_Loehne_BN,LCI_Lohnkosten_Ind,LCI_Loehne_Ind
2013-11-01,1.6460905349794164,1.037735849056598,-1.741521539871671,1.2357414448669113,-4.255319148936165,-3.133640552995398,1.0131712259371817,7.81841109709962,2.4208566108007368,2.426693629929222,2.4764150943396235,-3.0038759689922534,0.09259259259257746,5.7287889775199385,-0.11918951132301459,-0.34843205574912606,-107.62711864406779,-131.34328358208955,-219.1011235955056,-58.536585365853654,-66.66666666666666,-0.7734806629834279,1.533406352683464,-1.6629711751662946,-4.0000000000000036,-1.9230769230769384,-4.166666666666674,-4.347826086956507,-2.1276595744680993,-6.666666666666665,0.0,0.796359499431154,1.365187713310556,1.6891891891891886
2013-12-01,1.2232415902140747,6.122448979591821,2.9713114754098324,-1.5222482435597318,0.31746031746031633,-3.59778597785978,5.84795321637428,11.577424023154848,9.762202753441795,4.922279792746109,8.097165991902845,2.5575447570332477,5.008944543828275,13.318777292576423,4.0059347181008675,1.211072664359869,-102.9126213592233,-105.26315789473684,-178.66666666666666,-63.95348837209303,-62.17616580310881,-0.44296788482833804,1.422319474835887,-1.6648168701442811,-4.0000000000000036,-1.9230769230769384,-4.166666666666674,-4.347826086956507,-4.166666666666674,-6.666666666666665,0.0,0.796359499431154,1.365187713310556,1.6891891891891886
2014-01-01,1.1282051282051286,3.1351351351351475,-3.3066132264529036,5.072463768115942,-1.4577259475218707,-0.758293838862556,1.7224880382775032,8.48806366047745,3.2710280373831724,4.367816091954024,1.412429378531077,-0.6403415154749292,3.7735849056603765,10.098302055406606,0.37735849056603765,-3.309120258272802,-105.68181818181819,-120.6896551724138,-169.4736842105263,-75.38461538461539,-61.13989637305699,-1.1013215859030812,1.310043668122285,-1.5538290788013276,-5.882352941176472,-3.7735849056603765,-4.166666666666674,-6.382978723404253,-4.166666666666674,-6.666666666666665,1.0322580645161228,1.4248704663212264,0.3841229193342066,1.4230271668822958
2014-02-01,1.0183299389002087,5.769230769230771,0.8810572687224738,8.853681267474368,0.40160642570281624,2.393340270551514,4.263959390862948,10.584958217270213,7.149758454106281,6.896551724137923,8.823529411764696,5.292171995589845,1.4023732470334282,11.048839071257,3.566878980891719,-6.195462478184988,-111.76470588235294,-131.11111111111111,-434.78260869565213,-77.61194029850746,-60.62499999999999,-0.9933774834437026,1.3086150490730697,-1.5538290788013276,-5.882352941176472,-3.7735849056603765,-6.25,-6.382978723404253,-4.081632653061229,-8.888888888888902,1.0322580645161228,1.4248704663212264,0.3841229193342066,1.4230271668822958
2014-03-01,0.7092198581560405,5.434782608695654,1.2158054711246313,5.690298507462677,2.564102564102577,1.0628019323671412,2.756653992395419,12.516823687752353,7.020702070207041,7.5512405609492905,-4.687499999999989,4.857444561774016,3.4782608695652195,9.871891484551632,6.249999999999978,-9.71107544141252,-115.38461538461537,-148.93617021276594,-288.88888888888886,-82.85714285714285,-72.08121827411166,-0.8849557522124019,1.3086150490730697,-1.6648168701442811,-4.0000000000000036,-3.7735849056603765,-6.382978723404253,-6.382978723404253,-4.081632653061229,-6.818181818181834,1.0322580645161228,1.4248704663212264,0.3841229193342066,1.4230271668822958
2014-04-01,1.1213047910295648,-1.066925315227929,0.6972111553784854,2.5974025974025983,-2.402957486136792,9.23076923076922,1.7786561264822032,2.664974619289362,0.7985803016858917,0.8281573498964967,2.4643320363164856,-1.4373716632443578,-6.494746895893022,-1.1436740528949163,-7.281553398058249,-8.47145488029465,-106.75675675675676,-116.90140845070422,-143.13725490196077,-87.6923076923077,-68.02030456852792,-0.9955752212389424,1.3071895424836555,-1.3377926421404673,-4.0000000000000036,-3.7735849056603765,-6.382978723404253,-6.521739130434778,-6.122448979591855,-9.090909090909093,3.0803080308030806,2.5974025974025983,3.5752979414951147,3.5256410256410353
2014-05-01,0.7121057985757906,4.573804573804563,-0.1006036217303885,9.908998988877649,1.379310344827589,-2.171860245514645,-3.3947623666343407,3.1788079470198793,6.3730084348641025,5.187637969094916,3.162055335968361,3.5126234906695863,4.772004241781547,12.561983471074377,5.383580080753703,-2.4365482233502544,-110.00000000000001,-119.29824561403508,-3200.0,-82.08955223880598,-66.66666666666666,-0.7777777777777772,1.196953210010876,-1.0055865921787754,-5.999999999999995,-3.8461538461538547,-4.347826086956507,-6.521739130434778,-4.166666666666674,-6.976744186046513,3.0803080308030806,2.5974025974025983,3.5752979414951147,3.5256410256410353
2014-06-01,0.9137055837563413,-2.0487804878048688,1.449275362318847,4.16272469252601,-2.4061597690086645,-13.225499524262595,-2.8140703517587906,0.5188067444876765,-0.45662100456621557,-1.1293634496920002,0.48076923076922906,-3.9877300613496813,-5.5045871559633035,-0.0764525993883991,-2.4804177545691752,-4.77642276422765,-79.3103448275862,-91.04477611940298,300.0,-81.33333333333333,-53.691275167785236,-0.7777777777777772,0.9771986970684043,-1.0067114093959773,-4.081632653061229,-3.8461538461538547,-4.347826086956507,-4.444444444444451,-4.166666666666674,-6.976744186046513,3.0803080308030806,2.5974025974025983,3.5752979414951147,3.5256410256410353
2014-07-01,0.707785642062686,4.440154440154442,0.4854368932038833,6.20860927152318,-1.3686131386861367,-5.994550408719346,-3.2740879326473293,6.472081218274117,2.729754322111,3.688933200398803,10.432569974554706,2.7860696517412853,1.3346043851286904,18.94654088050316,4.276729559748427,-6.0843964671246304,-85.9375,-71.05263157894737,8.333333333333348,-62.31884057971014,-51.515151515151516,-0.7786429365962189,0.7575757575757347,-0.44943820224719877,-4.081632653061229,-3.8461538461538547,-4.347826086956507,-4.444444444444451,-4.255319148936176,-4.761904761904767,3.3986928104575043,2.849740932642497,2.445302445302433,2.3017902813299296
2014-08-01,0.8088978766430666,-4.994686503719437,-4.095904095904091,0.7751937984496138,-4.509803921568622,3.5944700460829537,-1.4285714285714346,6.0565275908479155,0.20682523267838704,-3.0033370411568394,4.116865869853936,-3.4896401308615044,-0.32715376226826187,-23.752151462994842,-6.666666666666665,-6.847935548841888,38.095238095238095,-16.666666666666664,7.9365079365079305,-24.390243902439014,-9.57446808510639,-0.7795100222717233,0.540540540540535,-0.3374578177727905,-4.081632653061229,-3.8461538461538547,-2.2222222222222143,-4.444444444444451,-2.1276595744680993,-4.761904761904767,3.3986928104575043,2.849740932642497,2.445302445302433,2.3017902813299296
2014-09-01,0.8088978766430666,4.67557251908397,3.3563672260612076,5.903083700440526,0.9883198562443907,3.0815109343936387,-1.2435233160621784,5.2890528905289,3.054806828391743,3.6437246963562764,9.84009840098401,5.900000000000016,6.922357343311503,6.605113636363624,4.701397712833555,-3.966005665722383,211.76470588235296,400.0,-108.33333333333333,52.49999999999999,21.212121212121215,-1.1098779134295245,0.10787486515642097,-0.22522522522522292,-4.081632653061229,-1.9607843137254832,-2.2222222222222143,-2.272727272727282,-2.1276595744680993,-4.761904761904767,3.3986928104575043,2.849740932642497,2.445302445302433,2.3017902813299296
2014-10-01,0.7099391480730244,1.6822429906542036,0.36330608537693543,3.703703703703698,-2.658662092624353,-3.8139534883720905,-5.338417540514784,5.575326215895604,0.5181347150259086,1.46484375,9.057527539779663,0.19230769230769162,2.9980657640231945,4.634322954380887,4.2424242424242475,-0.7023705004389869,-740.0,-712.5,-184.0909090909091,129.0322580645161,76.62337662337661,-1.1123470522803158,-0.5393743257820938,-0.22522522522522292,-2.083333333333326,-1.9607843137254832,-4.444444444444451,-2.272727272727282,0.0,-4.761904761904767,2.2883295194507935,1.9187358916478603,1.5712682379349197,1.5503875968992276
2014-11-01,0.5060728744939347,-1.21381886087768,-3.171641791044777,-0.8450704225352212,-3.022222222222226,-2.0932445290199664,-6.4192577733199645,2.807017543859658,0.5454545454545379,0.09871668311944859,-2.6467203682393636,1.1988011988012026,-0.8325624421831601,-1.2345679012345734,-0.11933174224343368,-1.8356643356643443,-600.0,-342.85714285714283,-79.24528301886792,85.29411764705883,50.72463768115942,-1.0022271714921982,-0.8629989212513456,-0.22547914317926354,-4.166666666666674,-1.9607843137254832,-6.521739130434778,-2.272727272727282,0.0,-7.142857142857151,2.2883295194507935,1.9187358916478603,1.5712682379349197,1.5503875968992276
2014-12-01,0.10070493454179541,3.418803418803429,4.179104477611939,5.707491082045202,3.3755274261603407,1.6267942583731987,-2.209944751381221,-0.5188067444876654,3.0786773090079933,4.691358024691361,3.6204744069912698,8.60349127182043,3.833049403747868,3.5645472061657024,7.703281027104136,0.5982905982905962,-1566.6666666666667,-1000.0,-154.23728813559322,96.77419354838707,32.87671232876712,-1.5572858731924377,-1.0787486515641875,-0.4514672686230181,-4.166666666666674,-3.9215686274509665,-8.695652173913038,-4.545454545454552,-2.1739130434782483,-9.523809523809534,2.2883295194507935,1.9187358916478603,1.5712682379349197,1.5503875968992276
2015-01-01,-0.5070993914807254,-4.612159329140464,-3.3160621761658016,-3.9655172413793016,-5.226824457593704,1.9102196752626588,-4.985888993414866,-4.278728606356963,-2.4434389140271517,-5.286343612334798,2.785515320334264,-4.189044038668088,-5.568181818181827,-7.3863636363636465,0.0,2.086811352253748,-700.0,-275.0,-30.303030303030308,199.99999999999994,15.999999999999993,-2.1158129175946505,-1.2931034482758674,-0.9019165727170209,-6.25,-3.9215686274509665,-10.869565217391308,-4.545454545454552,-2.1739130434782483,-9.523809523809534,3.1928480204342247,2.937420178799477,2.933673469387754,2.8061224489795755
2015-02-01,-0.20161290322581182,-1.8181818181818188,-3.275109170305679,-2.568493150684936,-4.0000000000000036,3.963414634146334,-4.673807205452773,-1.133501259445846,-1.0820559062218238,-2.2580645161290214,2.9601029601029616,-2.9319371727748678,-1.5957446808510634,-1.7303532804614163,1.5990159901599021,6.604651162790698,-362.5,-150.0,-98.7012987012987,240.0,26.984126984126977,-1.8952062430323324,-1.1840688912809538,-1.1273957158962844,-6.25,-5.882352941176472,-8.888888888888902,-6.818181818181834,-6.382978723404253,-7.317073170731703,3.1928480204342247,2.937420178799477,2.933673469387754,2.8061224489795755
2015-03-01,0.3018108651911433,4.873477038425489,5.5055055055055035,7.413945278022949,2.129629629629637,2.7724665391969383,-0.09250693802034249,9.449760765550241,1.0092514718250456,4.212637913741224,10.18735362997656,4.934541792547842,5.415499533146595,4.252400548696844,10.204081632653072,8.888888888888879,-108.33333333333333,-60.86956521739131,-71.76470588235294,341.6666666666667,-10.909090909090901,-1.562499999999989,-0.8611410118407048,-0.9029345372460473,-6.25,-5.882352941176472,-6.818181818181834,-6.818181818181834,-6.382978723404253,-7.317073170731703,3.1928480204342247,2.937420178799477,2.933673469387754,2.8061224489795755
2015-04-01,1.0080645161290258,0.4901960784313708,-3.264094955489616,-1.9891500904159032,-1.325757575757569,-0.09389671361501595,-1.4563106796116498,2.9666254635352107,-0.35211267605632646,1.0266940451745477,1.6455696202531511,-1.2500000000000067,3.2686414708886558,-1.2292118582791112,7.984293193717273,9.05432595573441,-160.0,58.33333333333333,-27.27272727272727,450.0,-26.984126984126988,-1.4525139664804398,-0.8602150537634357,-0.5649717514124242,-8.333333333333325,-5.882352941176472,-9.090909090909093,-4.651162790697683,-4.347826086956507,-7.499999999999996,2.9882604055496254,3.270042194092837,3.1380753138075423,3.611971104231171
2015-05-01,1.6161616161616044,-4.870775347912515,-6.143001007049342,-9.199632014719406,-8.066083576287664,3.8610038610038533,-3.3132530120481896,4.107830551989711,-5.99118942731277,-5.036726128016788,-0.7662835249042099,-6.998939554612926,-4.6558704453441235,-7.562408223201167,-5.874840357598976,3.6420395421435936,-212.5,81.81818181818181,-11.290322580645162,316.6666666666667,0.0,-1.2318029115341522,-1.0752688172043001,-0.5643340857787837,-6.382978723404253,-4.0000000000000036,-9.090909090909093,-4.651162790697683,-4.347826086956507,-7.499999999999996,2.9882604055496254,3.270042194092837,3.1380753138075423,3.611971104231171
2015-06-01,1.106639839034207,9.063745019920312,4.387755102040813,7.992733878292468,6.607495069033509,18.53070175438596,4.550155118924493,22.709677419354833,7.706422018348635,7.580477673935615,11.961722488038284,8.413205537806157,11.067961165048557,8.186687069625108,16.198125836680056,8.644610458911405,0.0,-283.33333333333337,-154.16666666666669,242.8571428571429,-2.898550724637683,-1.3437849944008984,-0.967741935483879,-0.5649717514124242,-6.382978723404253,-5.999999999999995,-9.090909090909093,-6.976744186046513,-4.347826086956507,-9.999999999999998,2.9882604055496254,3.270042194092837,3.1380753138075423,3.611971104231171
2015-07-01,1.3052208835341528,0.8317929759704246,0.6763285024154575,-2.6500389711613503,-0.8325624421831601,9.951690821256044,-0.19342359767892114,12.157330154946354,1.0628875110717306,-0.28846153846153744,0.9216589861751112,-0.38722168441431837,1.1288805268109048,-1.8506278916060825,6.393244873341364,12.12121212121211,-22.222222222222232,-145.45454545454547,-561.5384615384615,69.23076923076923,-33.75,-1.2331838565022513,-1.2889366272824776,-0.5643340857787837,-8.510638297872353,-5.999999999999995,-11.363636363636376,-6.976744186046513,-4.444444444444451,-9.999999999999998,2.9077117572692934,2.896725440806036,2.638190954773889,2.8750000000000053
2015-08-01,1.1033099297893534,2.9082774049216997,-0.31249999999999334,1.538461538461533,1.129363449691989,-3.9145907473309705,0.41407867494824835,6.345177664974622,5.056759545923617,1.83486238532109,-1.1479591836734748,1.016949152542379,-0.1094091903720007,16.139954853273153,7.14285714285714,11.027027027027025,-34.48275862068966,4.0000000000000036,-17.647058823529417,67.74193548387098,-30.588235294117638,-1.5712682379348974,-1.2903225806451646,-0.7900677200902817,-8.510638297872353,-8.000000000000007,-11.363636363636376,-9.302325581395344,-6.521739130434778,-9.999999999999998,2.9077117572692934,2.896725440806036,2.638190954773889,2.8750000000000053
2015-09-01,0.8024072216650024,0.1823154056517895,-1.4326647564469885,2.412645590682194,-0.9786476868327454,1.7357762777242103,1.4690451206715638,-0.2336448598130758,0.2615518744550904,1.85546875,4.367301231802911,-2.3607176581680878,-4.636920384951882,-1.4656895403064585,8.859223300970864,8.062930186824001,-67.9245283018868,100.0,-200.0,-11.475409836065564,-25.0,-1.7957351290684542,-0.8620689655172376,-1.241534988713311,-8.510638297872353,-8.000000000000007,-11.363636363636376,-9.302325581395344,-8.695652173913038,-9.999999999999998,2.9077117572692934,2.896725440806036,2.638190954773889,2.8750000000000053
2015-10-01,1.2084592145015227,0.9191176470588314,-3.076923076923077,-1.6156462585033893,-0.9691629955947079,-0.5802707930367634,-0.7049345417925457,-2.0224719101123556,-1.5463917525773252,2.213666987487972,-3.2547699214365733,-0.4798464491362786,0.0,5.259515570934248,5.697674418604648,2.3872679045092937,-46.875,-53.06122448979593,-156.75675675675674,-11.267605633802813,-25.735294117647058,-1.9122609673790758,-0.2169197396963196,-1.5801354401805745,-10.63829787234043,-9.999999999999998,-9.302325581395344,-9.302325581395344,-10.869565217391308,-9.999999999999998,1.230425055928408,0.8859357696566983,0.5524861878453136,0.32715376226826187
2015-11-01,0.20140986908359082,3.1190926275992403,1.9267822736030782,5.018939393939403,2.4747937671860676,-1.846452866861037,3.644158628081473,5.346985210466415,0.6329113924050667,2.7613412228796763,6.973995271867617,0.39486673247779436,2.145522388059695,0.9027777777777857,15.531660692951021,5.966162065894931,-42.222222222222214,-80.3921568627451,90.90909090909089,-19.047619047619047,-6.730769230769241,-2.1372328458942658,-0.10881392818281599,-1.5819209039548032,-8.695652173913038,-9.999999999999998,-6.976744186046513,-9.302325581395344,-10.869565217391308,-7.692307692307687,1.230425055928408,0.8859357696566983,0.5524861878453136,0.32715376226826187
2015-12-01,0.2012072434607548,1.1363636363636465,-1.4326647564469885,2.249718785151855,-0.10204081632652073,-3.0131826741996215,1.5819209039548143,-1.4341590612777178,-2.3230088495575285,2.4764150943396235,12.04819277108433,-0.574052812858783,-1.4766201804758072,-1.7674418604651243,7.682119205297999,1.954120645709434,-31.818181818181824,-52.77777777777778,-78.125,19.672131147540984,-17.525773195876283,-2.033898305084747,0.10905125408942062,-1.5873015873015928,-8.695652173913038,-10.204081632653061,-7.142857142857151,-9.523809523809534,-11.111111111111116,-5.263157894736836,1.230425055928408,0.8859357696566983,0.5524861878453136,0.32715376226826187
2016-01-01,0.4077471967380175,-0.7692307692307776,-0.7502679528403,-1.795332136445238,-4.162330905306977,-3.3739456419868863,-0.099009900990088,7.662835249042144,-1.2059369202226278,-0.23255813953488857,-2.8455284552845406,-3.363228699551568,-3.730445246690728,0.876424189307623,5.263157894736836,2.289452166802941,26.66666666666666,4.761904761904767,2.1739130434782705,60.41666666666667,-24.13793103448275,-2.0477815699658786,0.3275109170305823,-1.5927189988623525,-8.888888888888902,-10.204081632653061,-4.8780487804877986,-9.523809523809534,-13.33333333333333,-5.263157894736836,4.084158415841577,4.3424317617865915,3.9653035935563796,4.218362282878418
2016-02-01,-0.10101010101009056,5.967078189300401,6.772009029345383,6.502636203866441,5.833333333333335,0.9775171065493637,5.617977528089879,4.968152866242037,1.185050136736554,8.69086908690868,4.625000000000012,4.854368932038833,5.513513513513502,5.062362435803358,13.922518159806296,1.308900523560208,104.76190476190474,385.7142857142858,-6000.0,3.9215686274509887,19.999999999999996,-2.500000000000002,0.0,-1.5963511972634015,-8.888888888888902,-10.416666666666663,-7.317073170731703,-9.756097560975597,-11.363636363636376,-7.894736842105255,4.084158415841577,4.3424317617865915,3.9653035935563796,4.218362282878418
2016-03-01,0.10030090270811698,-2.502234137622883,-3.0360531309297945,-2.793755135579301,-2.810516772438798,1.7674418604651132,-1.0185185185185186,-4.1530054644808745,-4.24646128226478,1.0587102983637964,-2.8692879914983926,-4.126679462571969,-2.037201062887517,-4.407894736842099,0.9803921568627416,-3.6734693877551017,3699.999999999999,-488.8888888888889,-108.33333333333333,-3.7735849056603765,81.63265306122449,-2.7210884353741527,-0.32573289902280145,-1.8223234624145768,-11.111111111111116,-10.416666666666663,-7.317073170731703,-9.756097560975597,-13.636363636363647,-10.526315789473683,4.084158415841577,4.3424317617865915,3.9653035935563796,4.218362282878418
2016-04-01,-0.29940119760478723,4.585365853658541,3.885480572597144,9.225092250922518,2.303262955854124,-7.800751879699264,-1.0837438423645263,3.2412965186074505,2.29681978798586,5.99593495934958,3.611457036114585,5.696202531645578,1.1869436201780381,9.736456808199122,14.42424242424243,-2.306273062730624,833.3333333333334,-273.6842105263158,-265.625,-6.818181818181834,130.43478260869566,-2.7210884353741527,-0.5422993492407824,-2.1590909090909105,-9.090909090909093,-10.416666666666663,-7.499999999999996,-12.195121951219502,-13.636363636363647,-8.108108108108114,-0.9326424870466421,-1.634320735444339,-1.8255578093306246,-2.390438247011961
2016-05-01,-0.09940357852882276,3.3437826541274918,6.008583690987113,4.35663627152989,4.545454545454564,-3.3457249070631967,5.295950155763252,5.672009864365002,2.5304592314901564,6.408839779005526,2.8314028314028405,3.192702394526803,0.2123142250530785,-0.9531374106433677,8.819538670284931,2.309236947791171,155.55555555555554,-180.0,-5.454545454545457,-40.0,30.15873015873014,-2.4943310657596363,-0.21739130434782483,-1.929625425652659,-9.090909090909093,-10.416666666666663,-7.499999999999996,-12.195121951219502,-13.636363636363647,-8.108108108108114,-0.9326424870466421,-1.634320735444339,-1.8255578093306246,-2.390438247011961
2016-06-01,0.09950248756218638,3.7442922374429255,0.5865102639296182,0.5887300252312766,-0.18501387604069608,-7.030527289546706,-0.39564787339266827,1.051524710830698,-1.1073253833049468,7.2393822393822305,3.3119658119658224,3.8310412573673958,1.4860139860139787,8.274398868458267,9.331797235023043,-2.357563850687616,16.666666666666675,-163.63636363636363,-176.9230769230769,-22.916666666666664,17.910447761194035,-2.0431328036322305,-0.10857763300758938,-1.7045454545454586,-9.090909090909093,-8.510638297872353,-9.999999999999998,-9.999999999999998,-13.636363636363647,-8.333333333333337,-0.9326424870466421,-1.634320735444339,-1.8255578093306246,-2.390438247011961
2016-07-01,0.29732408325073845,-8.890925756186974,-6.813819577735137,-7.125700560448367,-8.395522388059707,-2.284710017574687,-4.941860465116288,-7.970244420828909,-8.851884312007009,-7.232401157184187,-7.30593607305935,-7.871720116618086,-11.255813953488369,-14.949494949494957,-1.9274376417233618,-3.3550792171481825,28.57142857142858,-240.0,-11.66666666666667,-22.72727272727274,-1.8867924528301772,-1.8161180476730876,0.6528835690968293,-1.7026106696935273,-9.302325581395344,-8.510638297872353,-10.256410256410254,-12.5,-11.627906976744185,-11.111111111111105,2.825552825552813,3.0599755201958345,2.5703794369644983,2.6731470230862753
2016-08-01,0.29761904761904656,9.13043478260871,7.314524555903867,8.52272727272727,3.4517766497462077,8.333333333333325,2.8865979381443196,9.307875894988072,2.16110019646365,10.5855855855856,10.451612903225804,9.284116331096204,7.447973713033962,15.160349854227405,17.638888888888893,0.6815968841285214,47.36842105263157,-119.23076923076923,-191.07142857142856,7.692307692307687,66.10169491525424,-1.4823261117445807,1.089324618736387,-1.4789533560864765,-9.302325581395344,-8.695652173913038,-12.82051282051282,-10.256410256410254,-11.627906976744185,-13.888888888888884,2.825552825552813,3.0599755201958345,2.5703794369644983,2.6731470230862753
2016-09-01,0.5970149253731183,1.8198362147406666,3.3914728682170603,-0.9748172217709072,-1.3477088948787075,5.497630331753545,0.31023784901758056,7.259953161592492,-2.6956521739130435,3.163950143815919,4.29184549356223,2.6112185686653744,3.5779816513761498,0.9465855307640325,7.915273132664424,-2.0018198362147466,-64.70588235294117,-250.0,1850.0,-11.111111111111116,-44.44444444444444,-1.2571428571428456,1.1956521739130421,-1.1428571428571455,-11.627906976744185,-8.695652173913038,-15.384615384615385,-12.82051282051282,-9.523809523809534,-16.666666666666675,2.825552825552813,3.0599755201958345,2.5703794369644983,2.6731470230862753
2016-10-01,0.6965174129353269,-6.193078324225865,-2.7077497665732864,-3.9757994814174635,-6.939501779359436,5.155642023346307,-3.8539553752535483,0.6880733944954143,-5.148342059336819,-6.214689265536732,0.9280742459396807,-7.618129218900682,-8.732394366197182,-10.97961867192636,-0.44004400440044167,-0.2590673575129543,-114.70588235294117,-269.5652173913044,147.61904761904762,-22.22222222222221,-45.54455445544554,-0.4587155963302836,1.4130434782608559,-0.8027522935779796,-11.904761904761907,-6.666666666666665,-15.384615384615385,-12.82051282051282,-9.756097560975597,-19.444444444444454,3.3149171270718147,3.073545554335899,4.83516483516484,4.565217391304355
2016-11-01,0.8040201005025116,3.849679193400557,3.969754253308122,1.2623985572587815,-0.4472271914132353,4.455445544554459,-1.0341261633919352,4.4276457883369424,-0.3593890386343168,7.965451055662176,6.187845303867401,4.424778761061954,6.210045662100461,1.307639366827229,3.5160289555325575,1.8487394957983128,-111.53846153846155,-450.0,-95.23809523809523,-3.9215686274509665,-43.29896907216494,-0.11494252873562871,1.85185185185186,-0.11481056257175437,-11.904761904761907,-8.888888888888902,-19.999999999999996,-15.384615384615385,-9.756097560975597,-19.444444444444454,3.3149171270718147,3.073545554335899,4.83516483516484,4.565217391304355
2016-12-01,1.6064257028112428,1.7364657814095796,-1.06589147286823,-1.5401540154015514,-0.5107252298263587,6.213592233009724,2.8921023359288034,8.597883597883605,1.3590033975084959,3.1070195627157515,1.3978494623655857,4.272517321016167,2.5811823480432983,0.28409090909091717,4.920049200492005,1.083333333333325,-183.33333333333334,-311.7647058823529,-1500.0000000000002,-42.46575342465753,-71.25,0.6920415224913379,2.3965141612200425,0.5760368663594528,-11.904761904761907,-6.818181818181834,-17.948717948717942,-13.157894736842103,-7.499999999999996,-19.444444444444454,3.3149171270718147,3.073545554335899,4.83516483516484,4.565217391304355
2017-01-01,1.7258883248731038,7.3089700996677776,0.7559395248380119,2.7422303473491727,5.863192182410426,4.3646944713870095,2.0812685827551913,9.015421115065259,3.4741784037558787,10.60606060606062,14.78382147838213,10.440835266821335,9.624999999999995,7.819287576020861,0.8333333333333304,2.3980815347721895,-165.78947368421052,-350.0,187.2340425531915,-63.63636363636365,-75.75757575757575,2.0905923344947785,2.393906420021752,1.7341040462427681,-9.756097560975597,-9.090909090909093,-17.948717948717942,-13.157894736842103,-7.692307692307687,-19.444444444444454,0.47562425683711496,0.0,-0.715137067938032,-1.3095238095238049
2017-02-01,2.123356926188058,-2.7184466019417486,-3.0655391120507303,-1.7326732673267342,-6.102362204724399,-7.550822846079375,-4.835589941972918,4.0048543689320315,-2.8828828828828867,-1.0121457489878583,-1.194743130227005,-1.3374485596707841,-0.5122950819672178,-5.516759776536295,-4.675876726886285,-2.67011197243755,-188.37209302325581,-320.5882352941177,-249.15254237288136,-47.16981132075472,-125.0,2.564102564102577,2.614379084967333,2.549246813441486,-12.195121951219502,-6.976744186046513,-15.78947368421052,-10.810810810810823,-7.692307692307687,-17.14285714285715,0.47562425683711496,0.0,-0.715137067938032,-1.3095238095238049
2017-03-01,1.503006012024044,9.165902841429885,5.185909980430536,11.327134404057482,5.876865671641784,-1.6453382084095192,2.6192703461178635,18.358038768529063,7.391304347826089,11.142857142857142,11.706783369803041,12.612612612612617,8.137432188065109,10.185822436338587,12.944983818770229,-0.8474576271186418,-242.10526315789477,-242.8571428571429,-4750.0,-70.58823529411764,-128.08988764044943,2.564102564102577,2.8322440087146017,3.132250580046403,-9.999999999999998,-6.976744186046513,-15.78947368421052,-10.810810810810823,-5.263157894736836,-14.70588235294118,0.47562425683711496,0.0,-0.715137067938032,-1.3095238095238049
2017-04-01,2.0020020020020013,-8.582089552238802,-6.496062992125983,-13.344594594594605,-9.568480300187609,6.931702344546387,-2.1912350597609542,-5.581395348837203,-5.440414507772018,-7.957813998082452,-0.6009615384615419,-7.784431137724546,-8.113391984359719,-16.1440960640427,-10.699152542372891,0.37771482530688516,-382.14285714285717,-339.3939393939394,-467.9245283018869,-102.4390243902439,-172.64150943396226,2.7972027972028135,3.3805888767720838,3.600464576074347,-9.999999999999998,-9.302325581395344,-13.513513513513509,-11.111111111111105,-7.894736842105255,-14.70588235294118,5.648535564853563,6.126687435098654,6.404958677685957,6.836734693877555
2017-05-01,1.2935323383084452,11.021233569261879,6.174089068825928,14.077669902912614,8.493427704752277,-3.3653846153846145,-0.6903353057199246,5.950991831971986,7.678244972577697,14.018691588785037,14.26783479349185,14.36464088397791,13.665254237288128,15.477145148356053,17.581047381546135,5.495583905789991,-456.52173913043475,-662.5,130.76923076923075,-56.666666666666664,-195.1219512195122,2.55813953488373,3.70370370370372,3.240740740740744,-9.999999999999998,-9.302325581395344,-13.513513513513509,-11.111111111111105,-7.894736842105255,-14.70588235294118,5.648535564853563,6.126687435098654,6.404958677685957,6.836734693877555
2017-06-01,1.6898608349900535,-4.137323943661963,-0.7774538386783436,-4.682274247491636,-3.707136237256714,-1.1940298507462699,-1.7874875868917561,-5.515088449531735,-2.4117140396210157,-2.970297029702973,-1.3443640124095158,-3.122043519394513,-3.1869078380706184,-10.842586544741994,-1.5806111696522684,3.822937625754519,-828.5714285714284,-1400.0,1480.0,-102.7027027027027,-265.82278481012656,2.2016222479722014,4.021739130434776,3.0057803468207966,-12.5,-9.302325581395344,-13.888888888888884,-11.111111111111105,-7.894736842105255,-15.151515151515149,5.648535564853563,6.126687435098654,6.404958677685957,6.836734693877555
